pair_name,pair_a,pair_b,region_rank,region_id_raw,size_voxels,tfce_sum,tfce_max,tfce_threshold_used,mean_threshold_used,Layer,NoiseStd,Percent,idx_layer,idx_noise,idx_percent,tfce_value,score_value,mean_conjunction,std_conjunction,n_valid
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.4,0.6,34,3,6,32.611733945637155,1.6353208042603844,0.01313291139240506,0.008029785982903676,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.4,0.7,34,3,7,64.88293353834827,2.3931576154210386,0.029746835443037977,0.012428952482592539,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.4,0.8,34,3,8,67.2481757900321,2.589287267270604,0.03417721518987343,0.013198468294570503,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.4,0.9,34,3,9,35.578898256003654,1.6985479550015654,0.020253164556962022,0.011922810862875142,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.4,1.0,34,3,10,21.88161387365953,1.3822881095007162,0.011130510694020079,0.008051236445874103,29
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.4,34,4,4,3.5059716064672397,0.664074842785489,0.002848101265822786,0.004287825720119601,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.5,34,4,5,31.553997964376478,1.6121732286519426,0.01661392405063291,0.010304297070665937,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.6,34,4,6,72.58823812373109,2.5114987335011056,0.032436708860759486,0.012914279800098377,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.7,34,4,7,60.313356471334224,2.172648121884853,0.03259493670886077,0.015001400241684535,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.8,34,4,8,43.62555250173486,1.8580274491143252,0.017563291139240506,0.009451654290770831,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,0.9,34,4,9,15.733797593033785,1.2103100053769513,0.005537974683544307,0.004574666282969795,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.5,1.0,34,4,10,6.276775587973226,0.8400811330000176,0.0030554343081623755,0.003636070502049129,29
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.6,0.4,34,5,4,23.459744561669247,1.4220992994645343,0.0120253164556962,0.008455031488254102,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.6,0.5,34,5,5,72.70470187966953,2.559223677665467,0.0324367088607595,0.01267343293207899,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.6,0.6,34,5,6,71.33888068070611,2.4570791842214224,0.028164556962025317,0.0114616167291999,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.6,0.7,34,5,7,17.745566668389383,1.2701776323810607,0.01234177215189873,0.009715571790642372,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.6,0.8,34,5,8,3.9635852602073514,0.6980579861697699,0.0031645569620253173,0.004532372620502743,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.7,0.3,34,6,3,5.851964471611117,0.8167952744418895,0.005221518987341774,0.006391690005349996,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.7,0.4,34,6,4,68.92842742788352,2.9042053120541826,0.03196202531645569,0.011004428983892511,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.7,0.5,34,6,5,41.72952550102558,1.8213449528200096,0.025949367088607594,0.014246365414459183,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.7,0.6,34,6,6,13.415198606761003,1.1356187302121465,0.008544303797468357,0.007522919401956485,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.7,0.7,34,6,7,3.909136829745649,0.6941619913861908,0.002373417721518988,0.003418112182704567,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.8,0.3,34,7,3,26.804550839058525,1.5037206616115553,0.016772151898734173,0.011152768334046338,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.8,0.4,34,7,4,65.2116791955613,2.569101894912065,0.03386075949367089,0.013178998644946652,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.8,0.5,34,7,5,10.849359249171183,1.0442409954915712,0.008386075949367088,0.008029785982903674,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.9,0.3,34,8,3,61.392316805463715,2.312453994321016,0.033702531645569626,0.014573357685963557,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,1.9,0.4,34,8,4,32.18982696350563,1.626118870416572,0.016297468354430383,0.010021310576996975,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,2.0,0.2,34,9,2,28.02710563167116,1.5323714278688751,0.011867088607594936,0.007743263819966239,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,2.0,0.3,34,9,3,69.4342001765009,3.0325485006230872,0.03164556962025316,0.010434305359090236,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,34.0,2.0,0.4,34,9,4,5.313571852058168,0.7856851276408541,0.004272151898734179,0.005436486021355657,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.1,1.0,35,0,10,3.246984644669993,0.6435194166827745,0.0031645569620253173,0.004916578055900835,30
